date,ML-Optimised Weights,Equal-Weight,SPY_BH
2012-09-30,1.6010952820057445,1.2042964965863776,1.3979817454189365
2012-10-31,1.6145214266025318,1.2222651302059049,1.4058940363850856
2012-11-30,1.6232406818573273,1.2083678290036481,1.408465387783385
2012-12-31,1.7144833652326643,1.2688786122580362,1.491065887718006
2013-01-31,1.7255095163614815,1.3083867212601692,1.5100902230235267
2013-02-28,1.803770141333976,1.389886263636314,1.5604898939333065
2013-03-31,1.8359863418678686,1.4494024698713814,1.5975444219303137
2013-04-30,1.903084898223516,1.5161281676822165,1.6352622843328057
2013-05-31,1.8832188994645445,1.4738331733678622,1.6049479974459249
2013-06-30,1.9767728714565624,1.5559475780744565,1.6968181900610566
2013-07-31,1.9152199596433184,1.5022682122357252,1.6459260291466287
2013-08-31,2.0515335569201776,1.6358548833567106,1.689777300982977
2013-09-30,2.12346647802647,1.6953105298642133,1.7766433751981665
2013-10-31,2.2052489864519083,1.746622086797086,1.82929933752459
2013-11-30,2.252698490898779,1.7661912560304902,1.8665928567951704
2013-12-31,2.1523014860675573,1.7074265052360187,1.8105751729680266
2014-01-31,2.243065933760334,1.7767174584141572,1.8929849761915454
2014-02-28,2.2228652939525904,1.702919504504227,1.9003013160745506
2014-03-31,2.1409811514732806,1.5918331948756335,1.9219561779339676
2014-04-30,2.167173786421536,1.6030634188821615,1.9665582106960062
2014-05-31,2.254529744426266,1.7151820911952689,1.9975850809888371
2014-06-30,2.139355965167378,1.6200655020042132,1.9801854854796588
2014-07-31,2.2516444726920954,1.7562903959308618,2.0583306688606027
2014-08-31,2.1489033764556176,1.6293957477626198,2.0204889204065535
2014-09-30,2.2228687596074224,1.6913340334981501,2.0777406925592983
2014-10-31,2.319342197379264,1.7625439996970775,2.134819902322817
2014-11-30,2.331964862287144,1.7836723699974462,2.1177171370296186
2014-12-31,2.3103266069692787,1.7582489960798109,2.0663126338002775
2015-01-31,2.413482595671412,1.8250374204651394,2.1824482670746583
2015-02-28,2.4388026346612084,1.803168871552803,2.138625246602918
2015-03-31,2.3739677271277873,1.7101476344294457,2.169296684186968
2015-04-30,2.416677495630416,1.7481243699029299,2.1971855532447564
2015-05-31,2.503519303095848,1.7886281261455201,2.142136242205822
2015-06-30,2.4693209228621744,1.774399333883729,2.2011806397979656
2015-07-31,2.3082042516526537,1.6544936956007625,2.0670185361402726
2015-08-31,2.2372968171749896,1.5385044885542016,2.0038589836953364
2015-09-30,2.4074700876829533,1.651197942284962,2.1856103201471373
2015-10-31,2.4121238236612483,1.6605198793400084,2.193598584377569
2015-11-30,2.3369269730355677,1.5928801629437797,2.142934915918786
2015-12-31,2.223199420352661,1.4891210774197372,2.0483632820068407
2016-01-31,2.274792008773098,1.506385947191342,2.0466718269947526
2016-02-29,2.387733339200034,1.5859020659275032,2.1731350520216437
2016-03-31,2.3954071243182087,1.6062755788437297,2.1929524298559664
2016-04-30,2.410832959568502,1.6115658795881633,2.2302575932700672
2016-05-31,2.3433342615638124,1.6318657225221485,2.226432014904504
2016-06-30,2.4255084423455524,1.6772652468387912,2.319632884970179
2016-07-31,2.451244687754411,1.679031742596762,2.3224108721940717
2016-08-31,2.4983308001642786,1.7371488742385002,2.3108720986278044
2016-09-30,2.418462911979227,1.6810630685412267,2.2822790452184085
2016-10-31,2.604539351688392,1.8018384058966048,2.366354915403388
2016-11-30,2.667674036708157,1.8620266482850516,2.400178289017186
2016-12-31,2.6363365431449823,1.8597391295473615,2.4575289409460574
2017-01-31,2.7174219243886455,1.8983782971306633,2.5540888600860705
2017-02-28,2.7468759474011804,1.961837704490372,2.5462038660465356
2017-03-31,2.7340365914103693,1.955558702785886,2.582664733611583
2017-04-30,2.724876639256703,1.9482960315419577,2.619113575257912
2017-05-31,2.743166956624759,1.9713998610660772,2.623019517302528
2017-06-30,2.7274418617725855,1.9714627092936483,2.6899882317795387
2017-07-31,2.7095204535817445,1.9507558450191242,2.6978361936249255
2017-08-31,2.8606113297381377,1.9885278622648266,2.7386057760678475
2017-09-30,2.9031415878751585,2.0143357639869115,2.8170487441027645
2017-10-31,2.9975935575517236,2.0399964678577716,2.9031548947875256
2017-11-30,3.0024528965159996,2.065822496741416,2.9234210493663944
2017-12-31,3.0126561321942305,2.082486643629773,3.103968075957991
2018-01-31,2.928053028070878,2.023160764126048,2.9911067376641256
2018-02-28,2.926055976393365,2.0022634101458423,2.8975135935831204
2018-03-31,2.9683854367410047,2.059529825577278,2.924152912419813
2018-04-30,3.0404041667363795,2.190793176389112,2.9952371635248136
2018-05-31,3.0371565716940307,2.179452710774988,2.9989947859052393
2018-06-30,3.0261473650666915,2.1726023857816426,3.1240624316980288
2018-07-31,3.187753802216399,2.400162150133939,3.2237842130229226
2018-08-31,3.1076213089554963,2.396409592618691,3.22833650047674
2018-09-30,2.8926867210292913,2.1813888183012757,3.0188486232709146
2018-10-31,3.013176784533809,2.245128476038723,3.0748460730125964
2018-11-30,2.6220657473816407,1.9234874640378672,2.7878305338076244
2018-12-31,2.8729088135838023,2.1041174015367528,3.028622831874792
2019-01-31,2.9974559608847557,2.193778515156865,3.1267988054254063
2019-02-28,2.9534063268447235,2.2147104967348046,3.1694352685836225
2019-03-31,3.0520973526625665,2.2522051467966357,3.313444499907896
2019-04-30,2.8230178518802367,2.1480226411161167,3.1021424269640177
2019-05-31,3.0053189747379623,2.2496800895109366,3.301950012264527
2019-06-30,3.038342108351315,2.2755830466665707,3.3681754104321966
2019-07-31,2.9731804866250853,2.2337570110589424,3.311781105372816
2019-08-31,3.0056400896990754,2.104192311972735,3.3607013973926643
2019-09-30,2.9902663658752684,2.1021917394421696,3.4508511200807055
2019-10-31,3.1194654621770685,2.2052466699492705,3.5757668193449295
2019-11-30,3.2569414923182483,2.2885971433952084,3.661659748581942
2019-12-31,3.2898688315408466,2.3448272746174665,3.6781764889471296
2020-01-31,3.0094772722992538,2.151605909948618,3.3869904374857422
2020-02-29,2.455630831021206,1.8258334537613257,2.946725180078588
2020-03-31,2.937076750144817,2.250888972273251,3.3404386787905738
2020-04-30,3.0827760227815766,2.3932115565456025,3.499595413734553
2020-05-31,3.152289724285839,2.409104156529155,3.546053637506358
2020-06-30,3.24978985246067,2.5314091046407983,3.7714121005557684
2020-07-31,3.336342025567631,2.557344251596939,4.034644190288211
2020-08-31,3.476826713775017,2.586372615049931,3.8680882702433905
2020-09-30,3.487629840203525,2.5759589478075986,3.7867403747314445
2020-10-31,3.9603366320006117,3.000435293927809,4.198650615564784
2020-11-30,4.236910067379146,3.32633453438766,4.335722418889474
2020-12-31,4.502608167652883,3.5665687277083147,4.309832333877682
2021-01-31,4.93029317722205,3.885614207298349,4.42966965946607
2021-02-28,5.211513155816255,3.5979342111097594,4.615656028182647
2021-03-31,5.180866480452538,3.42704859874468,4.875789630412978
2021-04-30,5.347645762232196,3.4459759825326315,4.9078041531414875
2021-05-31,5.516918176748594,3.7467585475241494,5.001511638894114
2021-06-30,5.380967750449657,3.602813704266093,5.140373204344222
2021-07-31,5.524042301966363,3.7125287194659022,5.293349762392664
2021-08-31,5.271173281214692,3.3625871261551064,5.030534189400586
2021-09-30,5.497684095530716,3.526926297777868,5.400741216545757
2021-10-31,5.3732262035319085,3.3821034385229356,5.3573467387331
2021-11-30,5.460449784493843,3.18659310277914,5.585490251847556
2021-12-31,4.918482997570506,2.814191899822856,5.309491599514003
2022-01-31,5.087260053044518,2.9842223350829014,5.152770972104643
2022-02-28,5.348860802319412,3.2822420566826356,5.3299085552958445
2022-03-31,5.070145747605313,3.066856212625513,4.877211361248102
2022-04-30,5.185076328773841,3.146076604813712,4.8882217579411655
2022-05-31,4.447369215618496,2.496788456252473,4.465845531846258
2022-06-30,4.870282540649767,2.681662358523382,4.898161275205518
2022-07-31,4.819298832717905,2.6655484103107563,4.698306540668129
2022-08-31,4.336161960971112,2.3765131279802634,4.246523316442965
2022-09-30,4.953932877806395,2.696894774107806,4.610523060653582
2022-10-31,5.216541553209515,2.759973902302592,4.866829748305159
2022-11-30,4.805411328376731,2.5192079168912134,4.565398759421498
2022-12-31,5.064829301407531,2.6321052942633765,4.874787088744601
2023-01-31,5.050098042791216,2.6135683768758913,4.7522215975955815
2023-02-28,4.8928905322481215,2.5183057435793637,4.909685923089479
2023-03-31,4.8516391713001905,2.4671433815468524,5.0071546580869075
2023-04-30,4.831636457075186,2.466641712611649,5.030269619188787
2023-05-31,5.171168133300466,2.653459235984745,5.336406750930818
2023-06-30,5.459591897555828,2.7594888666646438,5.531556106160233
2023-07-31,5.451787371235786,2.7139267288136244,5.441657591552082
2023-08-31,5.2992430227596055,2.677049393946167,5.1653157233160645
2023-09-30,5.108792013695213,2.5811730450046175,5.071008086953122
2023-10-31,5.389843585242131,2.671929670440025,5.534213261534148
2023-11-30,5.780712863170952,2.8952922486409527,5.763512026395941
2023-12-31,5.719151508377385,2.8779715101985284,5.879044454858428
2024-01-31,5.88154041000807,2.992890006229929,6.185853510947886
2024-02-29,6.078400591346807,3.029882485853731,6.368356180988173
2024-03-31,5.815487909394463,2.8490370415534834,6.130574753015313
2024-04-30,5.970451587379483,2.9131200898447007,6.440656767872095
2024-05-31,5.7896029534192355,2.8039071011516192,6.646443525426712
2024-06-30,6.051304701911751,2.921454906006205,6.748627184112049
2024-07-31,6.175959928415304,2.9737185910966497,6.906312557445242
2024-08-31,6.42940307048479,3.0311537651319234,7.029813779603092
2024-09-30,6.218417065204376,2.9679095299224247,6.988453781817388
2024-10-31,6.7154003414257755,3.443126336481975,7.405199587301016
2024-11-30,6.354772850278177,3.132753081170167,7.202787722491431
