,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10
2015-01-31,-0.01928117647058824,-0.0034721142857142865,-0.026014742857142857,-0.018347588235294116,-0.04318537142857142,-0.022017600000000002,-0.025955714285714287,-0.04558744117647059,-0.04219520588235295,-0.04351491176470588
2015-02-28,0.0651900909090909,0.08877879411764707,0.08706814285714286,0.09280194285714286,0.07667151428571427,0.07020688571428572,0.04002491428571428,0.04310808823529411,0.032642606060606066,0.02521946875
2015-03-31,-0.004561030303030303,-0.010773117647058824,-0.021917114285714284,0.0033434411764705885,-0.005571857142857142,-0.008589636363636364,-0.0023119428571428562,-0.010277971428571427,-0.011709,0.0029163235294117646
2015-04-30,0.011829852941176474,-0.018382194444444448,0.019636972222222222,0.019064138888888884,-0.007208942857142857,0.005328399999999999,-0.01062108823529412,0.00839532352941176,-0.009405636363636363,-0.020816235294117646
2015-05-31,0.011814470588235294,0.02407666666666667,0.024682142857142857,0.017623828571428576,0.014930914285714289,0.011653257142857145,0.029583714285714293,-8.219444444444782e-05,0.012872057142857139,0.00613088888888889
2015-06-30,-0.04452305714285714,-0.03375254054054054,-0.02409256756756757,-0.024883777777777775,-0.023572888888888886,-0.021736888888888885,-0.0013981176470588238,-0.0018521111111111114,-0.002547382352941178,-0.004552823529411763
2015-07-31,0.03506959999999999,-0.006126583333333332,0.0177712,0.007163444444444443,-0.004001916666666667,0.02022291666666667,0.022515571428571426,0.007684,0.016617542857142856,0.032914
2015-08-31,-0.046953777777777775,-0.043611027777777776,-0.04977310810810811,-0.05060420000000001,-0.03866752777777778,-0.05295171428571428,-0.05949270588235295,-0.059500777777777784,-0.05798697222222223,-0.06749894117647058
2015-09-30,-0.03384797142857143,-0.034979027777777776,-0.014067916666666668,-0.03312008823529412,-0.031324333333333336,-0.02763922222222222,-0.03701244444444444,-0.03510711428571429,-0.03733608333333334,-0.055035228571428584
2015-10-31,0.07164583333333334,0.06319079411764705,0.07071402777777779,0.07359308571428573,0.06501925714285714,0.05300785714285714,0.056318083333333324,0.07901311111111113,0.04645391428571429,0.06444214705882353
2015-11-30,-0.014634000000000001,0.013111500000000003,0.013780485714285714,0.008950305555555555,0.008173085714285717,-0.004177514285714285,-0.0081606,0.006694942857142858,0.026472428571428574,0.007373941176470588
2015-12-31,-0.020707833333333335,-0.002171885714285713,-0.031023428571428577,-0.013956971428571429,-0.026278571428571432,-0.025611057142857146,-0.022766305555555554,-0.0480838,-0.030555657142857143,-0.02900658823529412
2016-01-31,-0.047893222222222226,-0.07318661111111112,-0.043027750000000003,-0.06528491666666668,-0.07996185714285715,-0.057957416666666664,-0.06956105714285714,-0.03289991666666667,-0.0715199393939394,-0.074966375
2016-02-29,0.044049805555555564,0.011471749999999998,0.019012888888888888,0.0028702285714285714,0.0065891428571428585,0.02516574285714286,0.013940909090909089,-0.004088228571428571,0.002894028571428572,-0.012452060606060605
2016-03-31,0.06005527777777776,0.06735294444444445,0.06411934285714287,0.09074957142857142,0.06670566666666668,0.07458057142857144,0.0684515142857143,0.08765790625,0.08806874285714285,0.061691411764705884
2016-04-30,0.021522416666666662,0.00951664705882353,0.01974097142857143,0.023286457142857143,0.004462944444444444,0.014405083333333334,-0.016410088235294117,0.015397151515151513,-0.0022284571428571424,0.02604688571428572
2016-05-31,0.02107125,0.013399138888888886,0.028269971428571426,0.004158694444444445,0.024014171428571426,0.008177176470588236,0.018599029411764705,0.01054614705882353,0.011948969696969697,-0.0027977941176470585
2016-06-30,0.01862744444444445,0.011014657142857145,0.014776916666666667,-0.0019093333333333323,-0.014949285714285712,-0.014101657142857141,-0.011728571428571428,-0.025873281249999998,0.018576000000000002,-0.01951560606060606
2016-07-31,0.04385636111111112,0.053806833333333325,0.06166680555555556,0.06481385714285715,0.05259077142857143,0.04817202857142857,0.05452672727272727,0.014172142857142855,0.029475323529411762,0.02517139393939394
2016-08-31,-0.013432714285714287,-0.014254055555555553,0.025244333333333334,0.017604085714285716,0.0004123888888888895,-0.00552545714285714,0.009891800000000001,0.025865176470588235,-0.005872499999999998,0.0037332941176470586
2016-09-30,-0.01128577142857143,-0.008957611111111109,0.002783805555555557,0.012903571428571431,-0.0011215000000000005,-0.004414428571428572,-0.004919228571428571,0.0205644,-0.009998749999999999,0.008140742857142856
2016-10-31,-0.014274514285714288,-0.0006481388888888891,-0.01111982857142857,-0.01320347222222222,-0.03357466666666667,-0.04370780555555556,-0.016618514285714286,-0.031043771428571423,-0.014288305555555556,-0.013071529411764704
2016-11-30,0.07528619444444445,0.06663456756756757,0.06493937142857142,0.03128772972972972,0.02387508823529412,0.03918622222222223,0.05774654285714286,0.0751476388888889,0.04856452777777778,0.03061225
2016-12-31,0.023173527777777776,0.01492708108108108,0.011439027777777779,0.011890027777777777,0.007515472222222224,0.014960527777777781,-0.0002468857142857128,0.011917514285714284,0.021259749999999997,0.011774542857142856
2017-01-31,0.038706289473684215,0.03265907894736841,0.0022724594594594597,0.02577502702702703,0.041035194444444444,0.02074485714285714,0.031983750000000005,0.020278685714285715,0.0065825,0.025026882352941177
2017-02-28,0.016483081081081083,0.04088272972972973,0.0390863888888889,0.018782916666666663,0.04345256756756756,0.03446067567567567,0.053369200000000006,0.05733851428571428,0.03745539999999999,0.020612272727272726
2017-03-31,-0.008209432432432433,-0.0004691891891891909,0.0028825405405405406,0.003314083333333333,-0.004276702702702703,-0.006344756756756756,-0.002534722222222221,-9.960000000000033e-05,-0.004725606060606061,0.0037565151515151518
2017-04-30,-0.0069014594594594605,0.00870835135135135,0.026294583333333333,0.018012756756756756,0.01730725,-0.0032110277777777775,0.008980147058823528,0.01758983333333333,0.006463999999999998,0.01377711111111111
2017-05-31,-0.024582157894736844,-0.00637563157894737,0.01398135135135135,0.02141455263157895,0.010651486486486485,0.018307342857142854,0.030031216216216215,0.029738055555555563,0.010825000000000001,0.028878257142857137
2017-06-30,0.024438473684210524,0.036698315789473676,0.02091881081081081,0.010104552631578945,0.010705842105263158,0.02775205405405406,-0.014109696969696968,0.012747142857142854,-0.012401142857142855,-0.013894166666666668
2017-07-31,0.02319144736842105,0.02692284210526316,0.013088666666666663,0.020928756756756758,0.01752845945945946,0.016422783783783784,0.0033116666666666668,0.02562273529411765,0.024793472222222224,0.0183805
2017-08-31,0.0020651315789473683,-0.025179973684210523,-0.02092073684210526,-0.004731578947368422,-0.023913472222222218,-0.01511107894736842,-0.0098118,-0.004707060606060606,0.018262305555555556,0.035083399999999994
2017-09-30,0.0749618947368421,0.06707168421052631,0.040262184210526304,0.03431683333333334,0.027380184210526314,0.03486147368421053,0.029594552631578945,0.01998981818181818,0.0095316,-0.016343454545454546
2017-10-31,-0.0003887948717948715,0.045026236842105265,0.0185908947368421,0.02646324324324324,0.02197185714285714,0.018679526315789473,0.012245868421052635,0.0104368,0.017824444444444445,0.020739194444444446
2017-11-30,0.04149905128205127,0.03519113157894738,0.05722494871794872,0.046274846153846166,0.046009552631578944,0.04568317142857143,0.04880247368421052,0.03815221212121213,0.021410742857142857,0.01729081081081081
2017-12-31,0.02400135897435898,0.015299974358974358,0.02217148717948718,0.0044732307692307675,0.02169697297297297,0.011409315789473684,0.004099351351351354,0.005226200000000001,-0.006693764705882353,-0.0011468529411764702
2018-01-31,0.04682574358974358,0.033981128205128205,0.04211820512820513,0.05474676923076924,0.06740507894736844,0.04161279487179488,0.06265927777777777,0.06490577777777778,0.04307254054054053,0.06269894444444445
2018-02-28,-0.06566997435897437,-0.03830064102564103,-0.056861944444444444,-0.033200487179487176,-0.03476505405405405,-0.048140615384615386,-0.04786637837837837,-0.026499684210526314,-0.035392999999999994,-0.005600216216216216
2018-03-31,0.002741589743589745,-0.030065641025641028,-0.017542394736842104,-0.0003081842105263151,-0.019629324324324328,-0.021605184210526315,-0.02660928947368421,0.003493777777777778,-0.003119421052631578,-0.007502444444444446
2018-04-30,0.010457846153846154,-0.01298448717948718,0.007139461538461538,-0.017623842105263157,-0.00012858974358974124,0.0028271794871794873,-0.008100769230769229,-0.0001714594594594588,0.005433315789473684,0.029154968750000003
2018-05-31,0.0030096999999999984,-0.002323575,0.010734075,0.012171105263157896,0.008981078947368423,0.019996925,0.0059554473684210515,0.015248421052631578,0.03849220512820512,0.041044948717948726
2018-06-30,0.017066775,-0.005605975,-0.013831078947368423,-0.0008290249999999999,0.015018500000000004,0.014108128205128207,0.00408565,-0.006841076923076925,0.001566828571428571,0.008881282051282052
2018-07-31,0.0640655,0.045384049999999995,0.039635374999999994,0.027398524999999996,0.03637541025641026,0.026553871794871793,0.0391012,0.03281845714285714,0.033607763157894745,0.0018691315789473694
2018-08-31,0.018390341463414638,0.02190175609756097,0.0317765,0.03556385365853659,0.020238641025641026,0.026288146341463415,0.023208282051282052,0.022639125000000003,0.02734131578947369,0.046948263157894736
2018-09-30,0.0035332999999999996,-0.0012936829268292685,0.006508292682926827,0.0087359,0.004611567567567567,-0.011554128205128201,0.006828499999999999,0.006456736842105263,0.022086342105263154,-0.02766676923076922
2018-10-31,-0.035446820512820505,-0.02010797435897436,-0.0609481052631579,-0.07615495000000001,-0.06712855,-0.08677251219512196,-0.0867252,-0.119433975,-0.10018671794871793,-0.08527657894736841
2018-11-30,0.035087547619047615,0.014118097560975606,0.036333700000000003,0.04455368292682926,0.012344024390243903,-0.0075396842105263165,0.01692531707317073,0.022994923076923076,0.038780324324324315,0.008313315789473686
2018-12-31,-0.09274204761904763,-0.08888656410256411,-0.10141536585365854,-0.08639653658536585,-0.09741173170731707,-0.112955125,-0.11329669999999999,-0.08250516666666668,-0.0923408,-0.08295684210526316
2019-01-31,0.10991485714285713,0.10643848780487805,0.11270395238095239,0.07550526829268293,0.1099080769230769,0.0936447,0.08895983783783784,0.08521637499999998,0.07794053658536586,0.09683952631578949
2019-02-28,0.02807658536585366,0.044129166666666664,0.0367472,0.05168843902439025,0.04793270731707317,0.037956976190476194,0.03359945238095238,0.05449160526315788,0.05199434210526316,0.06411227500000001
2019-03-31,0.034650292682926825,0.011415309523809522,0.003968216216216217,-0.009323238095238098,0.005948025000000001,0.006498317073170731,0.017848175,0.0011389999999999998,0.007352524999999999,0.021921536585365855
2019-04-30,0.0399545,0.055137476190476195,0.04689675609756097,0.04246535714285714,0.023317474999999997,0.026708666666666672,0.013973924999999998,0.01793671052631579,0.04935578378378378,0.033854615384615386
2019-05-31,-0.056290743589743585,-0.04545709999999999,-0.0722933684210526,-0.08075011111111112,-0.07565764102564103,-0.06786710256410257,-0.05013684615384614,-0.07383472499999999,-0.08820444736842104,-0.05207371052631579
2019-06-30,0.10527595000000001,0.085453825,0.08437989743589744,0.06672687499999999,0.07559412820512823,0.06820842105263158,0.071510425,0.0581769,0.07290207499999998,0.08062832258064516
2019-07-31,0.007503642857142859,0.020224512820512824,0.02249315,0.01730131707317073,0.015587268292682928,0.0028419761904761886,0.006561951219512198,0.01488448780487805,0.01805707142857143,0.024864243902439024
2019-08-31,-0.025212720930232562,-0.019918522727272726,-0.033239704545454545,-0.012597837209302324,-0.028082545454545457,-0.060498619047619044,-0.017956634146341466,-0.04190197368421052,-0.029316619047619046,-0.015986928571428572
2019-09-30,0.045808272727272725,0.039552068181818174,0.04336299999999999,0.028949749999999996,0.022163581395348842,0.01325897727272727,0.012213348837209302,0.003960232558139533,0.0058016000000000005,-0.005105621621621623
2019-10-31,0.039619999999999995,0.01664456818181818,0.0028636341463414623,0.013382874999999999,-0.008257522727272726,0.016135395348837213,0.008647093023255814,0.006938162790697676,0.017880243902439023,-7.835714285714324e-05
2019-11-30,0.021161116279069768,0.026993681818181816,0.033634162790697676,0.05590963414634146,0.053883023809523825,0.0634766511627907,0.029326,0.0681790465116279,0.04660788372093023,0.039644902439024396
2019-12-31,0.056738511627906975,0.02590658974358975,0.012618214285714288,0.02442054545454545,0.018391113636363636,0.0280705,0.031163186046511634,0.016177536585365852,0.018784139534883726,0.0031223333333333355
2020-01-31,-0.0001238372093023259,0.016051285714285716,0.005611642857142857,-0.00859686046511628,-0.01825309090909091,-0.027149243902439023,-0.011419581395348839,-0.004762073170731707,0.014325190476190477,0.04069766666666667
2020-02-29,-0.12173497674418603,-0.09720906976744187,-0.07806680952380954,-0.0939492558139535,-0.09257209302325581,-0.08139019047619048,-0.06142770731707317,-0.06546192857142856,-0.07302018918918919,-0.08316495000000002
2020-03-31,-0.24844644186046516,-0.19235085714285716,-0.1914433720930233,-0.1774527857142857,-0.17613197674418607,-0.17566197674418602,-0.1476332631578947,-0.144338925,-0.10189992682926831,-0.100621
2020-04-30,0.19424951162790693,0.17759459090909088,0.1558391363636364,0.12797329545454547,0.13608564285714286,0.1446738048780488,0.11628089999999999,0.15135009302325583,0.11825382926829266,0.165820975
2020-05-31,0.05451156818181819,0.04249462222222222,0.05103531111111111,0.06427986046511629,0.05287037209302326,0.07079390243902438,0.0906260975609756,0.07322783333333334,0.07414502272727273,0.0948520930232558
2020-06-30,0.01657538636363636,0.007560714285714286,0.005491878048780488,0.005544720930232559,0.03332190909090909,0.010804069767441858,0.01876984090909091,0.015470261904761903,0.01025479069767442,0.03780422727272727
2020-07-31,0.04381202380952381,0.03188676744186046,0.06658781395348837,0.030474097560975605,0.06476180000000001,0.047854049999999995,0.05576838095238096,0.09371534146341465,0.032378775,0.09117085714285715
2020-08-31,0.03206560975609756,0.06325261904761906,0.043493547619047626,0.05233411904761905,0.03615929999999999,0.03523917073170732,0.031218657894736844,0.03606307692307693,0.047800024999999996,0.042417250000000004
2020-09-30,-0.015565195121951219,-0.017226880952380952,-0.01576705,-0.037367560975609754,-0.037476583333333334,-0.017421585365853663,-0.009769804878048778,-0.013354256410256412,-0.01031770731707317,-0.015342170731707315
2020-10-31,0.0073378604651162796,-5.8142857142857634e-05,0.011245261904761907,-0.018315439024390243,-0.008325595238095238,-0.00931205128205128,-0.022234268292682928,-0.000950599999999999,-0.024790476190476193,0.008907575
2020-11-30,0.16206525581395348,0.16011486046511625,0.1611924186046512,0.12614227272727277,0.113688125,0.1483955238095238,0.1743429523809524,0.13111890476190474,0.12258188372093023,0.09774809756097559
2020-12-31,0.014340534883720928,0.059048720930232564,0.0283285909090909,0.037383099999999995,0.03616657142857144,0.03957804761904762,0.04465755813953489,0.062122767441860446,0.04859876190476191,0.06918764285714285
2021-01-31,-0.009107295454545451,-0.0009446666666666686,0.009456400000000002,-0.02743757777777778,-0.019235954545454546,-0.014749571428571428,-0.014113146341463415,0.010456659090909086,-0.010656372093023255,0.009401904761904762
2021-02-28,0.09260244444444443,0.06402371111111112,0.07060255555555556,0.0645179090909091,0.04130511627906977,0.046601954545454544,0.03243053333333333,0.029994568181818185,0.01091797619047619,0.008342333333333335
2021-03-31,0.05736561363636363,0.04613504444444445,0.07132046666666667,0.060121727272727264,0.02978922222222222,0.019882659090909093,0.025720777777777773,0.03884835714285714,0.036523950000000006,0.016290309523809526
2021-04-30,0.03643732608695653,0.03936097727272727,0.03159075000000001,0.052679181818181826,0.05775335555555554,0.04434362222222222,0.04995446666666667,0.06124960000000001,0.058994536585365846,0.04152209756097561
2021-05-31,0.028395957446808506,0.017348,-0.010905804347826082,0.014341106382978724,0.007572260869565217,-0.00014178723404255253,0.009361652173913042,-0.002497044444444444,0.010974782608695654,-0.004597731707317072
2021-06-30,0.052698319148936176,0.055408326086956505,0.009038652173913045,0.007440999999999999,0.01879991489361702,0.0025369361702127662,0.005194266666666666,0.03134519565217391,-0.00585302272727273,0.01804413953488372
2021-07-31,-0.011341553191489362,-0.004078553191489364,0.0034405652173913055,0.00016580434782608784,0.012010659574468086,0.013928152173913045,0.009476239130434782,0.03217011111111111,0.02272890697674419,0.02837227272727273
2021-08-31,0.05030545833333333,0.01907993617021277,0.012006999999999999,0.03382729787234043,0.03124265217391305,0.016974565217391303,0.02615634042553192,0.013820847826086953,0.046304755555555556,0.03408781395348837
2021-09-30,-0.001288416666666668,-0.051886875,-0.036463702127659585,-0.029592874999999994,-0.03897670212765957,-0.051161608695652165,-0.04473084782608695,-0.04726037777777778,-0.051270739130434784,-0.05230795454545454
2021-10-31,0.054701791666666666,0.06142731914893618,0.06803425,0.06040285106382979,0.0650861875,0.05826793617021278,0.07325914893617021,0.05328728260869566,0.048190755555555555,0.0497469318181818
