date,0
2015-01-31,0.06838522
2015-02-28,-0.00883412
2015-03-31,-0.00802032
2015-04-30,0.024304560000000003
2015-05-31,-0.03839152
2015-06-30,0.007911500000000004
2015-07-31,-0.041615183673469384
2015-08-31,-0.024556840000000003
2015-09-30,0.04282672
2015-10-31,0.00450108
2015-11-30,-0.0138636
2015-12-31,-0.05308724
2016-01-31,0.015983539999999997
2016-02-29,0.06499996000000001
2016-03-31,0.02388882
2016-04-30,0.02269914285714286
2016-05-31,0.009055500000000001
2016-06-30,0.036971340000000005
2016-07-31,-0.02393334
2016-08-31,-0.0005841773960208372
2016-09-30,-0.008084500000000001
2016-10-31,0.1177281
2016-11-30,0.02640738
2016-12-31,0.025006060000000007
2017-01-31,0.04326682
2017-02-28,-0.00946922
2017-03-31,-0.009735959999999998
2017-04-30,-0.005702240000000001
2017-05-31,0.014897839999999996
2017-06-30,0.014089367346938775
2017-07-31,-0.0032153599999999996
2017-08-31,0.05012366
2017-09-30,0.022452299999999994
2017-10-31,0.04766944
2017-11-30,-0.005452775510204081
2017-12-31,0.021042099999999998
2018-01-31,-0.013573740000000003
2018-02-28,-0.03170514
2018-03-31,-0.013343440000000002
2018-04-30,-0.0045068999999999994
2018-05-31,-0.020041780000000002
2018-06-30,0.03930641999999999
2018-07-31,0.023423900000000004
2018-08-31,0.0095142
2018-09-30,-0.07499930612244897
2018-10-31,0.0277645306122449
2018-11-30,-0.0946217
2018-12-31,0.07429996000000001
2019-01-31,0.03818578
2019-02-28,0.01390112
2019-03-31,-0.010270320000000001
2019-04-30,-0.029364179999999997
2019-05-31,0.0957041
2019-06-30,0.017372163265306124
2019-07-31,0.004051739999999998
2019-08-31,0.022686877551020404
2019-09-30,0.007536900000000001
2019-10-31,0.03484036
2019-11-30,0.042266780000000004
2019-12-31,0.03871173999999999
2020-01-31,-0.12259437999999999
2020-02-29,-0.19646754000000002
2020-03-31,0.33734504000000004
2020-04-30,0.0484716
2020-05-31,-0.018688680000000003
2020-06-30,0.0454823
2020-07-31,0.037293719999999995
2020-08-31,-0.01902438
2020-09-30,0.013114877551020407
2020-10-31,0.08452005999999997
2020-11-30,0.06790428000000001
2020-12-31,-0.007343179999999999
2021-01-31,0.057131320000000006
2021-02-28,0.011314480000000002
2021-03-31,0.04620608
2021-04-30,-0.00021128000000000108
2021-05-31,0.07819999999999999
2021-06-30,0.010570840000000001
2021-07-31,0.030479939999999997
2021-08-31,-0.05419381999999999
2021-09-30,0.06724667999999999
2021-10-31,-0.032158940000000004
2021-11-30,0.04751362
2021-12-31,-0.091757
2022-01-31,-0.019992940000000004
2022-02-28,0.026112359999999994
2022-03-31,-0.048350279999999995
2022-04-30,0.06740738
2022-05-31,-0.11667076
2022-06-30,0.06065982
2022-07-31,-0.03040902
2022-08-31,-0.06008385999999999
2022-09-30,0.10671865999999998
2022-10-31,0.04306269387755101
2022-11-30,-0.06389545999999999
2022-12-31,0.04919854
2023-01-31,-0.050059519999999996
2023-02-28,-0.018947659999999995
2023-03-31,-0.021879440000000003
2023-04-30,-0.017719159999999998
2023-05-31,0.05172938
2023-06-30,0.019655159999999998
2023-07-31,-0.03357334
2023-08-31,-0.0403436
2023-09-30,-0.020528260000000003
2023-10-31,0.07378216
2023-11-30,0.04183138
2023-12-31,0.013009400000000003
2024-01-31,0.07709854000000001
2024-02-29,0.05714319999999999
2024-03-31,-0.03420434
2024-04-30,0.015879959183673468
2024-05-31,0.0076676999999999995
2024-06-30,0.0719597
2024-07-31,0.024641680000000006
2024-08-31,0.011564819999999998
2024-09-30,-0.013149739999999998
2024-10-31,0.059834639999999994
2024-11-30,-0.07298134
