ticker,momentum_18m,roe_ttm,sector_rs_3m,analyst_rev_3m,macro_hy,composite
SNBR,-0.4758097550166956,1.0557517041687285,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7230822173720438
RH,0.881796655706681,0.7160043482251223,1.5891455937964527,0.43687779485635647,0.11626436737571065,0.722934207545574
WEN,-0.35514726145579323,1.0272691097289475,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.722350725870641
DDS,1.1066491861064354,0.7185643676672187,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7221231720090918
WRC,-0.16047069538643674,0.44955180439246734,1.5891455937964527,0.9166883214488237,0.11626436737571065,0.7214933608963736
LEGC,-0.16047069538643674,0.32338550889614753,0.9110999972061005,1.7163725324362678,0.11626436737571065,0.720418036635307
FLXS,4.107153163798476,0.46286690585387147,1.5891455937964527,,0.11626436737571065,0.7203234141086071
WU,-0.012047629055246811,1.6225563363135724,0.9110999972061005,0.38356551412386014,0.11626436737571065,0.7198505946143081
MYRG,0.2738904553611103,0.43094714128149353,1.5891455937964527,0.8367199003500786,0.11626436737571065,0.7198003109339427
KRT,1.8566882042582702,0.5475939124433788,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7190196398010216
PRG,0.7663944970204107,0.627253651022828,0.9110999972061005,1.2099058654775525,0.11626436737571065,0.7186441466080411
DFH,1.2868983510930772,0.6644901040485282,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7182929926489849
CAL,1.3418005398471873,0.6520443173530944,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.718082227746525
APO,2.903493150073103,0.8404324078927605,0.9110999972061005,0.5435023563213492,0.11626436737571065,0.7178582005926865
AXE,-0.16047069538643674,0.5123698363903,1.5891455937964527,0.8367199003500786,0.11626436737571065,0.7174201434849069
JOE,0.045823416804542695,0.4668313199584083,1.5891455937964527,0.8367199003500786,0.11626436737571065,0.7169194514418816
EBAY,0.8121492314438551,0.7027851089112732,1.5891455937964527,0.43687779485635647,0.11626436737571065,0.7163122669953936
CNM,1.3253965015828142,0.6050239363365165,1.5891455937964527,0.4102216544901089,0.11626436737571065,0.7124255186788531
NILE,-0.16047069538643674,0.9421609082359237,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7118713563195157
LAD,1.070686513055021,0.49279485588994115,1.5891455937964527,0.5701584966875968,0.11626436737571065,0.7110206126683052
DNKN,-0.16047069538643674,1.3894015881986324,1.5891455937964527,-0.06958887210235837,0.11626436737571065,0.7104668510819321
MSI,1.3015654225646114,1.6225563363135724,0.40633962627559933,0.5701584966875973,0.11626436737571065,0.7099664924581945
UCP,-0.16047069538643674,0.48038343964930325,1.5891455937964527,0.8367199003500786,0.11626436737571065,0.7098233742589202
KINS,4.971007075970876,0.5222187190229134,0.9110999972061005,0.38356551412386014,0.11626436737571065,0.7076731457590827
PETM,-0.16047069538643674,0.7109303637021502,1.5891455937964527,0.5968146370538455,0.11626436737571065,0.707600768688616
TSCO,0.5481270151067356,0.8546512086772857,1.5891455937964527,0.303597093025115,0.11626436737571065,0.7075251881880458
FTWR,-0.16047069538643674,0.216423491630065,0.9618912349328478,1.7163725324362678,0.11626436737571065,0.7070774764947149
IFIN,-0.16047069538643674,0.532854458562013,0.9110999972061005,1.449811128773786,0.11626436737571065,0.7068585788111106
TZOO,2.1172096089522756,1.6225563363135724,0.40633962627559933,0.38356551412386014,0.11626436737571065,0.7064328684186901
COLM,0.21881386096145766,0.48307274045240745,1.5891455937964527,0.7300953388850858,0.11626436737571065,0.7041029776691163
WASH,0.9934873207489855,0.4645866720410892,0.9110999972061005,1.2632181462100496,0.11626436737571065,0.704027046960275
NMHC,-0.16047069538643674,0.2510821271610708,0.9110999972061005,1.7163725324362678,0.11626436737571065,0.7032459834732262
DRI,0.15047182242080398,0.8382898628020948,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7027491089193434
PHM,1.788310157082225,0.6246754264728139,1.5891455937964527,0.2502848122926186,0.11626436737571065,0.7022534303392903
HSNI,-0.16047069538643674,0.8998023446001849,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7018111974560277
HEES,1.1462968206827546,0.6172807994528342,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7000507062869915
GBL,-0.16047069538643674,0.6899903419277638,0.9110999972061005,1.2632181462100496,0.11626436737571065,0.699862517751589
UI,1.9774137678505126,1.6225563363135724,0.40633962627559933,0.38356551412386014,0.11626436737571065,0.699443076363602
BANC,1.08973674104692,0.23732496957516172,0.9110999972061005,1.449811128773786,0.11626436737571065,0.6991806969984012
VNOM,1.7394867794948652,0.6052425935809981,0.9110999972061005,0.9433444618150714,0.11626436737571065,0.69876280121949
KNSL,1.0811235295861874,0.6902342528176271,0.9110999972061005,0.9966567425475676,0.11626436737571065,0.6986918244667233
DY,1.2715274771611373,0.5831653954841493,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.698209830668348
SITE,0.042457629788315354,0.46134073935644165,1.5891455937964527,0.7567514792513347,0.11626436737571065,0.6964546491871515
