date,0
2015-01-31,0.053208
2015-02-28,-0.027811199999999998
2015-03-31,-0.0101207
2015-04-30,0.0169635
2015-05-31,-0.07318219999999999
2015-06-30,-0.04645869999999999
2015-07-31,-0.025989300000000003
2015-08-31,-0.0251461
2015-09-30,0.028358700000000004
2015-10-31,-0.0146847
2015-11-30,-0.0086701
2015-12-31,-0.026684499999999993
2016-01-31,0.037488600000000004
2016-02-29,0.05482710000000001
2016-03-31,0.0171705
2016-04-30,0.008240700000000002
2016-05-31,-0.0172774
2016-06-30,0.030029300000000005
2016-07-31,-0.013614699999999997
2016-08-31,0.0024359999999999994
2016-09-30,-0.014054
2016-10-31,0.15860470000000002
2016-11-30,0.0261322
2016-12-31,0.0351219
2017-01-31,0.07110280000000001
2017-02-28,-0.011256700000000001
2017-03-31,-0.0059126
2017-04-30,-0.0007749000000000007
2017-05-31,0.019706699999999997
2017-06-30,-0.012560599999999998
2017-07-31,0.022153
2017-08-31,0.046757
2017-09-30,0.03379
2017-10-31,0.0611545
2017-11-30,-0.0021545
2017-12-31,0.022757399999999997
2018-01-31,-0.028328799999999998
2018-02-28,-0.0440706
2018-03-31,-0.0116155
2018-04-30,-0.0510838
2018-05-31,-0.024498000000000006
2018-06-30,0.0352316
2018-07-31,0.0136095
2018-08-31,0.019227599999999997
2018-09-30,-0.1280903
2018-10-31,0.0260674
2018-11-30,-0.11748580000000002
2018-12-31,0.0910623
2019-01-31,0.025373800000000002
2019-02-28,0.007357800000000002
2019-03-31,-0.022717399999999995
2019-04-30,-0.0132353
2019-05-31,0.06805220000000001
2019-06-30,0.021983399999999997
2019-07-31,-0.0261935
2019-08-31,0.0158026
2019-09-30,-1.0699999999999339e-05
2019-10-31,0.0249471
2019-11-30,0.046365
2019-12-31,0.0736068
2020-01-31,-0.11763510000000002
2020-02-29,-0.3466314999999999
2020-03-31,0.6076301
2020-04-30,0.0900631
2020-05-31,0.028610000000000003
2020-06-30,0.058187600000000006
2020-07-31,0.1218021
2020-08-31,0.014993700000000004
2020-09-30,0.010430100000000005
2020-10-31,0.064945
2020-11-30,0.05481539999999999
2020-12-31,0.010882899999999997
2021-01-31,0.0959018
2021-02-28,0.03743320000000001
2021-03-31,0.0951098
2021-04-30,-0.0266098
2021-05-31,0.159103
2021-06-30,0.0182276
2021-07-31,0.052528300000000014
2021-08-31,-0.0399165
2021-09-30,0.0636853
2021-10-31,-0.056187100000000004
2021-11-30,0.042516599999999995
2021-12-31,-0.1475622
2022-01-31,-0.037571200000000006
2022-02-28,0.08328120000000001
2022-03-31,-0.0323218
2022-04-30,0.2153839
2022-05-31,-0.1948853
2022-06-30,0.08708990000000003
2022-07-31,-0.0592961
2022-08-31,-0.0547137
2022-09-30,0.12749289999999996
2022-10-31,0.005817300000000001
2022-11-30,-0.05878739999999999
2022-12-31,-0.0011591999999999996
2023-01-31,-0.0702378
2023-02-28,-0.015587100000000001
2023-03-31,-0.010332499999999998
2023-04-30,-0.012708699999999998
2023-05-31,0.0602688
2023-06-30,0.0135284
2023-07-31,-0.03677860000000001
2023-08-31,-0.0271009
2023-09-30,-0.007823599999999998
2023-10-31,0.0489896
2023-11-30,0.0194769
2023-12-31,0.0090896
2024-01-31,0.0666262
2024-02-29,0.06644190000000001
2024-03-31,-0.003059800000000001
2024-04-30,0.0038048888888888898
2024-05-31,0.022548299999999997
2024-06-30,0.05605629999999999
2024-07-31,0.036294
2024-08-31,-0.020443100000000002
2024-09-30,0.00019599999999999978
2024-10-31,0.0724765
2024-11-30,-0.1177832
